,UID,State,Date Collected,Result,Waterbody,SITESAMP,Region,Province,Parameter
232,198,MI,6/17/2010,0.241,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
233,198,MI,6/17/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
234,198,MI,6/17/2010,0.01,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
235,198,MI,6/17/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
236,198,MI,6/17/2010,0.79,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
237,199,MI,6/23/2010,0.006,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
238,199,MI,6/23/2010,0.356875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
239,199,MI,6/23/2010,0.255,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
240,199,MI,6/23/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
241,199,MI,6/23/2010,0.248,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
242,199,MI,6/23/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
243,199,MI,6/23/2010,0.49,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
244,200,MI,6/24/2010,0.286,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
245,200,MI,6/24/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
246,200,MI,6/24/2010,0.008,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
247,200,MI,6/24/2010,0.003470375,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
248,200,MI,6/24/2010,0.281,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
249,200,MI,6/24/2010,0.418875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
250,200,MI,6/24/2010,0.62,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
251,211,OH,6/14/2010,0.01,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
252,211,OH,6/14/2010,0.864,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
253,211,OH,6/14/2010,0.07838625,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
254,211,OH,6/14/2010,1.659,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
255,211,OH,6/14/2010,0.014,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
256,211,OH,6/14/2010,0.85,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
257,211,OH,6/14/2010,93.08,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
258,212,OH,6/22/2010,0.022,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
259,212,OH,6/22/2010,1.104,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
260,212,OH,6/22/2010,1.415,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
261,212,OH,6/22/2010,0.012,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
262,212,OH,6/22/2010,1.082,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
263,212,OH,6/22/2010,0.019129375,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
264,212,OH,6/22/2010,7.66,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
265,213,OH,6/17/2010,3.381,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
266,213,OH,6/17/2010,0.063,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
267,213,OH,6/17/2010,0.048,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
268,213,OH,6/17/2010,2.968,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
269,213,OH,6/17/2010,2.905,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
270,213,OH,6/17/2010,0.07889125,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
271,213,OH,6/17/2010,3.94,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
272,214,LA,6/24/2010,0.022,Timbalier Bay,Y,Gulf,Louisianian Province,Dissolved Inorganic Nitrogen (mg N/L)
273,214,LA,6/24/2010,0.002,Timbalier Bay,Y,Gulf,Louisianian Province,Ammonia (mg N/L)
274,214,LA,6/24/2010,0.79125,Timbalier Bay,Y,Gulf,Louisianian Province,Total Nitrogen (mg N/L)
275,214,LA,6/24/2010,0.02,Timbalier Bay,Y,Gulf,Louisianian Province,Nitrate/Nitrite (mg N/L)
276,214,LA,6/24/2010,0.014,Timbalier Bay,Y,Gulf,Louisianian Province,Dissolved Inorganic Phosphate (mg P/L)
277,214,LA,6/24/2010,0.072140875,Timbalier Bay,Y,Gulf,Louisianian Province,Total Phosphorus (mg P/L)
278,214,LA,6/24/2010,19.42746667,Timbalier Bay,Y,Gulf,Louisianian Province,Chlorophyll A (ug/L)
279,215,LA,6/24/2010,20.5,Timbalier Bay,Y,Gulf,Louisianian Province,Chlorophyll A (ug/L)
280,215,LA,6/24/2010,0.001,Timbalier Bay,Y,Gulf,Louisianian Province,Ammonia (mg N/L)
281,215,LA,6/24/2010,0.013,Timbalier Bay,Y,Gulf,Louisianian Province,Dissolved Inorganic Phosphate (mg P/L)
282,215,LA,6/24/2010,0.022,Timbalier Bay,Y,Gulf,Louisianian Province,Dissolved Inorganic Nitrogen (mg N/L)
283,215,LA,6/24/2010,0.021,Timbalier Bay,Y,Gulf,Louisianian Province,Nitrate/Nitrite (mg N/L)
284,215,LA,6/24/2010,0.74425,Timbalier Bay,Y,Gulf,Louisianian Province,Total Nitrogen (mg N/L)
285,215,LA,6/24/2010,0.064448875,Timbalier Bay,Y,Gulf,Louisianian Province,Total Phosphorus (mg P/L)
286,247,NH,6/29/2010,0.043,Great Bay,Y,Northeast,Acadian Province,Total Phosphorus (mg P/L)
287,247,NH,6/29/2010,0.021,Great Bay,Y,Northeast,Acadian Province,Dissolved Inorganic Phosphate (mg P/L)
288,247,NH,6/29/2010,0.006,Great Bay,Y,Northeast,Acadian Province,Nitrate/Nitrite (mg N/L)
289,247,NH,6/29/2010,0.006,Great Bay,Y,Northeast,Acadian Province,Ammonia (mg N/L)
290,247,NH,6/29/2010,2.33,Great Bay,Y,Northeast,Acadian Province,Chlorophyll A (ug/L)
291,247,NH,6/29/2010,0.26,Great Bay,Y,Northeast,Acadian Province,Total Nitrogen (mg N/L)
292,247,NH,6/29/2010,0.0,Great Bay,Y,Northeast,Acadian Province,Nitrite (mg N/L)
293,247,NH,6/29/2010,0.012,Great Bay,Y,Northeast,Acadian Province,Dissolved Inorganic Nitrogen (mg N/L)
294,248,NH,6/30/2010,0.011,Hampton River/Hampton Harbor,Y,Northeast,Acadian Province,Ammonia (mg N/L)
295,248,NH,6/30/2010,0.049,Hampton River/Hampton Harbor,Y,Northeast,Acadian Province,Total Phosphorus (mg P/L)
296,248,NH,6/30/2010,0.032,Hampton River/Hampton Harbor,Y,Northeast,Acadian Province,Dissolved Inorganic Phosphate (mg P/L)
297,248,NH,6/30/2010,0.016,Hampton River/Hampton Harbor,Y,Northeast,Acadian Province,Nitrate/Nitrite (mg N/L)
298,248,NH,6/30/2010,3.47,Hampton River/Hampton Harbor,Y,Northeast,Acadian Province,Chlorophyll A (ug/L)
299,248,NH,6/30/2010,0.265,Hampton River/Hampton Harbor,Y,Northeast,Acadian Province,Total Nitrogen (mg N/L)
300,248,NH,6/30/2010,0.027,Hampton River/Hampton Harbor,Y,Northeast,Acadian Province,Dissolved Inorganic Nitrogen (mg N/L)
301,248,NH,6/30/2010,0.0,Hampton River/Hampton Harbor,Y,Northeast,Acadian Province,Nitrite (mg N/L)
302,249,FL,6/8/2010,1.27,Anclote Anchorage,Y,Gulf,Louisianian Province,Chlorophyll A (ug/L)
303,249,FL,6/8/2010,0.006,Anclote Anchorage,Y,Gulf,Louisianian Province,Dissolved Inorganic Phosphate (mg P/L)
304,249,FL,6/8/2010,0.008185,Anclote Anchorage,Y,Gulf,Louisianian Province,Total Phosphorus (mg P/L)
305,249,FL,6/8/2010,0.3725,Anclote Anchorage,Y,Gulf,Louisianian Province,Total Nitrogen (mg N/L)
306,249,FL,6/8/2010,0.015,Anclote Anchorage,Y,Gulf,Louisianian Province,Ammonia (mg N/L)
307,249,FL,6/8/2010,0.052,Anclote Anchorage,Y,Gulf,Louisianian Province,Dissolved Inorganic Nitrogen (mg N/L)
308,249,FL,6/8/2010,0.037,Anclote Anchorage,Y,Gulf,Louisianian Province,Nitrate/Nitrite (mg N/L)
309,250,FL,6/2/2010,4.42,Tampa Bay,Y,Gulf,West Indian Province,Chlorophyll A (ug/L)
310,250,FL,6/2/2010,0.09624125,Tampa Bay,Y,Gulf,West Indian Province,Total Phosphorus (mg P/L)
311,250,FL,6/2/2010,0.037,Tampa Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Nitrogen (mg N/L)
312,250,FL,6/2/2010,0.33625,Tampa Bay,Y,Gulf,West Indian Province,Total Nitrogen (mg N/L)
313,250,FL,6/2/2010,0.084,Tampa Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Phosphate (mg P/L)
314,250,FL,6/2/2010,0.026,Tampa Bay,Y,Gulf,West Indian Province,Nitrate/Nitrite (mg N/L)
315,250,FL,6/2/2010,0.011,Tampa Bay,Y,Gulf,West Indian Province,Ammonia (mg N/L)
316,251,FL,6/3/2010,7.69,Hillsborough Bay,Y,Gulf,West Indian Province,Chlorophyll A (ug/L)
317,251,FL,6/3/2010,0.16950375,Hillsborough Bay,Y,Gulf,West Indian Province,Total Phosphorus (mg P/L)
318,251,FL,6/3/2010,0.02,Hillsborough Bay,Y,Gulf,West Indian Province,Nitrate/Nitrite (mg N/L)
319,251,FL,6/3/2010,0.024,Hillsborough Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Nitrogen (mg N/L)
320,251,FL,6/3/2010,0.004,Hillsborough Bay,Y,Gulf,West Indian Province,Ammonia (mg N/L)
321,251,FL,6/3/2010,0.055,Hillsborough Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Phosphate (mg P/L)
322,251,FL,6/3/2010,0.5625,Hillsborough Bay,Y,Gulf,West Indian Province,Total Nitrogen (mg N/L)
323,252,FL,6/4/2010,5.94,Boca Ciega Bay,Y,Gulf,West Indian Province,Chlorophyll A (ug/L)
324,252,FL,6/4/2010,0.034,Boca Ciega Bay,Y,Gulf,West Indian Province,Nitrate/Nitrite (mg N/L)
325,252,FL,6/4/2010,0.03524375,Boca Ciega Bay,Y,Gulf,West Indian Province,Total Phosphorus (mg P/L)
326,252,FL,6/4/2010,0.01,Boca Ciega Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Phosphate (mg P/L)
327,252,FL,6/4/2010,0.036,Boca Ciega Bay,Y,Gulf,West Indian Province,Dissolved Inorganic Nitrogen (mg N/L)
328,252,FL,6/4/2010,0.39,Boca Ciega Bay,Y,Gulf,West Indian Province,Total Nitrogen (mg N/L)
329,252,FL,6/4/2010,0.002,Boca Ciega Bay,Y,Gulf,West Indian Province,Ammonia (mg N/L)
330,256,MI,6/14/2010,0.98,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
331,256,MI,6/14/2010,0.004,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
332,256,MI,6/14/2010,0.0,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
333,256,MI,6/14/2010,0.245,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
334,256,MI,6/14/2010,0.005,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
335,256,MI,6/14/2010,0.33625,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
336,256,MI,6/14/2010,0.25,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
337,257,MI,6/24/2010,0.84,Lake Michigan,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
338,257,MI,6/24/2010,0.003,Lake Michigan,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
339,257,MI,6/24/2010,0.004011875,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
340,257,MI,6/24/2010,0.259,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
341,257,MI,6/24/2010,0.007,Lake Michigan,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
342,257,MI,6/24/2010,0.3985,Lake Michigan,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
343,257,MI,6/24/2010,0.256,Lake Michigan,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
344,258,MI,6/23/2010,0.32,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
345,258,MI,6/23/2010,0.006,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
346,258,MI,6/23/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
347,258,MI,6/23/2010,0.299,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
348,258,MI,6/23/2010,0.007,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
349,258,MI,6/23/2010,0.335625,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
350,258,MI,6/23/2010,0.292,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
351,259,MI,6/16/2010,15.21,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
352,259,MI,6/16/2010,0.377,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
353,259,MI,6/16/2010,0.024,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
354,259,MI,6/16/2010,0.401,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
355,259,MI,6/16/2010,0.06839375,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
356,259,MI,6/16/2010,0.005,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
357,259,MI,6/16/2010,0.7225,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
358,260,MI,6/17/2010,1.22,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
359,260,MI,6/17/2010,0.0149825,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
360,260,MI,6/17/2010,0.009,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
361,260,MI,6/17/2010,0.66625,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
362,260,MI,6/17/2010,0.4,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
363,260,MI,6/17/2010,0.523,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
364,260,MI,6/17/2010,0.123,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
365,261,MI,6/14/2010,30.36,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
366,261,MI,6/14/2010,0.005,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
367,261,MI,6/14/2010,1.023,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
368,261,MI,6/14/2010,0.0761725,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
369,261,MI,6/14/2010,3.009,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
370,261,MI,6/14/2010,0.021,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
371,261,MI,6/14/2010,1.018,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
372,262,MI,6/15/2010,19.45,Lake Erie,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
373,262,MI,6/15/2010,2.055,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
374,262,MI,6/15/2010,0.0831675,Lake Erie,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
375,262,MI,6/15/2010,1.542,Lake Erie,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
376,262,MI,6/15/2010,0.007,Lake Erie,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
377,262,MI,6/15/2010,0.005,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
378,262,MI,6/15/2010,1.549,Lake Erie,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
379,266,MI,6/24/2010,0.3,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
380,266,MI,6/24/2010,0.011,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
381,266,MI,6/24/2010,0.006,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
382,266,MI,6/24/2010,0.347,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
383,266,MI,6/24/2010,0.341,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
384,266,MI,6/24/2010,0.463,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
385,266,MI,6/24/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
386,267,MI,6/21/2010,0.25,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
387,267,MI,6/21/2010,0.009,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
388,267,MI,6/21/2010,0.007,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
389,267,MI,6/21/2010,0.311,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
390,267,MI,6/21/2010,0.378125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
391,267,MI,6/21/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
392,267,MI,6/21/2010,0.32,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
393,268,MI,6/25/2010,0.32,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
394,268,MI,6/25/2010,0.012,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
395,268,MI,6/25/2010,0.006,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
396,268,MI,6/25/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
397,268,MI,6/25/2010,0.453,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
398,268,MI,6/25/2010,0.332,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
399,268,MI,6/25/2010,0.326,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
400,269,MI,6/23/2010,0.28,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
401,269,MI,6/23/2010,0.007,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
402,269,MI,6/23/2010,0.286,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
403,269,MI,6/23/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
404,269,MI,6/23/2010,0.351875,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
405,269,MI,6/23/2010,0.279,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
406,269,MI,6/23/2010,0.007,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
407,270,MI,6/22/2010,0.29,Lake Huron,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
408,270,MI,6/22/2010,0.0,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
409,270,MI,6/22/2010,0.011,Lake Huron,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
410,270,MI,6/22/2010,0.006,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
411,270,MI,6/22/2010,0.353125,Lake Huron,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
412,270,MI,6/22/2010,0.294,Lake Huron,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
413,270,MI,6/22/2010,0.305,Lake Huron,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
414,271,MI,6/25/2010,0.67,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
415,271,MI,6/25/2010,0.003348875,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
416,271,MI,6/25/2010,0.311,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
417,271,MI,6/25/2010,0.003,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
418,271,MI,6/25/2010,0.004,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
419,271,MI,6/25/2010,0.42875,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
420,271,MI,6/25/2010,0.315,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
421,272,MI,6/23/2010,0.96,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
422,272,MI,6/23/2010,0.0,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
423,272,MI,6/23/2010,0.338,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
424,272,MI,6/23/2010,0.008,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
425,272,MI,6/23/2010,0.376875,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
426,272,MI,6/23/2010,0.001,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
427,272,MI,6/23/2010,0.337,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
428,273,MI,6/21/2010,0.52,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
429,273,MI,6/21/2010,0.002,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
430,273,MI,6/21/2010,0.35,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
431,273,MI,6/21/2010,0.008,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
432,273,MI,6/21/2010,0.3925,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
433,273,MI,6/21/2010,0.0,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
434,273,MI,6/21/2010,0.352,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
435,274,MI,6/22/2010,1.03,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
436,274,MI,6/22/2010,0.349,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
437,274,MI,6/22/2010,0.009,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
438,274,MI,6/22/2010,0.375625,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
439,274,MI,6/22/2010,0.345,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
440,274,MI,6/22/2010,0.0,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
441,274,MI,6/22/2010,0.004,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
442,275,MI,6/22/2010,2.19,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
443,275,MI,6/22/2010,0.346,Lake Superior,Y,Great Lakes,Great Lakes Province,Nitrate/Nitrite (mg N/L)
444,275,MI,6/22/2010,0.005,Lake Superior,Y,Great Lakes,Great Lakes Province,Ammonia (mg N/L)
445,275,MI,6/22/2010,0.0,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
446,275,MI,6/22/2010,0.008,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Phosphate (mg P/L)
447,275,MI,6/22/2010,0.398125,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
448,275,MI,6/22/2010,0.351,Lake Superior,Y,Great Lakes,Great Lakes Province,Dissolved Inorganic Nitrogen (mg N/L)
449,276,MI,6/24/2010,0.87,Lake Superior,Y,Great Lakes,Great Lakes Province,Chlorophyll A (ug/L)
450,276,MI,6/24/2010,0.005658375,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Phosphorus (mg P/L)
451,276,MI,6/24/2010,0.448,Lake Superior,Y,Great Lakes,Great Lakes Province,Total Nitrogen (mg N/L)
